id,journal,publisher,publish_year,publish_month,category,title,title(eng),author,abstract,abstract(eng),citation_count,doi,uci
ART001484392,영어어문교육,영어어문교육,2010,9,영어와문학,학교 영어 도서관 운영 실태와 효과적인 운영 방법에 대한 기초 연구,A study on the school English library,장경숙(한국교육과정평가원);이병천(한국교육과정평가원);권혜경(한국사이버대학교),"The present study has a dual purpose to investigate the current state of school English library and needs required for its effective use, and to propose a reading program at the school library. The literature on school library was reviewed. A questionnaire survey was done to find out the current situation of English library at the secondary school. The analysis of 26 secondary English teachers’ responses reveals that there was the absence of librarians or reading specialists at the school English library. It was also found that the uses of the English library were limited due to the absence of the specialists, no guidelines, and no link between the curriculum and the library use. A case study on a 2-week special reading program at the school English library was conducted and 15 middle school students took part in the project. The participants took pre- and post-tests to identify their reading level using a software and did a variety of reading activities using the books selected according to their level. The comparison of the tests shows that most of the students’ reading level improved after the reading program. The analysis of their views on the program and its effects reveals that they gained confidence in reading and their vocabulary understanding was improved. Some suggestions are made for the effective management of the school English library.","The present study has a dual purpose to investigate the current state of school English library and needs required for its effective use, and to propose a reading program at the school library. The literature on school library was reviewed. A questionnaire survey was done to find out the current situation of English library at the secondary school. The analysis of 26 secondary English teachers’ responses reveals that there was the absence of librarians or reading specialists at the school English library. It was also found that the uses of the English library were limited due to the absence of the specialists, no guidelines, and no link between the curriculum and the library use. A case study on a 2-week special reading program at the school English library was conducted and 15 middle school students took part in the project. The participants took pre- and post-tests to identify their reading level using a software and did a variety of reading activities using the books selected according to their level. The comparison of the tests shows that most of the students’ reading level improved after the reading program. The analysis of their views on the program and its effects reveals that they gained confidence in reading and their vocabulary understanding was improved. Some suggestions are made for the effective management of the school English library.",4,,
ART001541065,정보관리학회지,정보관리학회지,2011,3,문헌정보학,관종별 공간구성을 위한 핵심 도서관용품 리스트 개발에 관한 연구,A Study on the Core List Development of Library Goods by Library Types,안인자(동원대학교);노영희(건국대학교);박미영(서울여자대학교);이재권(동원대학교),"최근 도서관 공간과 용품에 대한 관심과 수요가 증대하면서 담당 사서는 관련 업무를 수행하여야 하는 빈도가 늘어나고, 업무 중요도도 증가하였다. 본 연구는 업무 수행을 원활히 하고, 이용자의 만족도도 증가시키기 위하여 공공도서관, 어린이도서관, 학교도서관의 공간구성에 필요한 핵심용품과 비핵심용품을 개발하였다. 공공도서관 공간구성은 장서공간, 열람공간, 문화공간 등 9개 영역으로 구분하고, 용품 80-90개(핵심용품 50-60개, 비핵심용품 20-30개)를 도출하였다. 어린이도서관은 열람공간(서가공간, 진입공간), 특별활동공간 등 4개 공간으로 구분하고, 60-70개(핵심용품 30여개, 비핵심용품 30-40개)를, 학교도서관은 장서공간, 멀티미디어공간, 열람공간, 교수학습공간 등 7개 공간으로 구분하고, 90여개(핵심용품 30-40개, 비핵심용품 50-60개)를 제시하였다. 본 결과는 사서의 구매업무에 활용할 수 있을 것이며, 추가적으로 관리지침 및 기준, 관리매뉴얼 등의 업무도구 개발이 필요하다.","As public interests and demands on the library space and library goods increase, the role of librarians dealing with this issue has become more important. This research develops lists of core and non-core goods in space managements of public libraries, children's libraries, and school libraries. The lists will make the librarian's tasks effective and maximize user satisfaction. For public libraries, the space is divided into nine main areas, and a total of 80-90 goods(50-60 core and 20-30 non-core goods) are identified. The space of children's libraries is divided into four main areas(space for reading, books, entry, and special activities) with a list of 60-70 library goods(30 core and 30-40 non-core goods). School libraries consist of seven distinctive spaces, including spaces for books, multi-media, reading, and teaching, and it requires 90 goods in total(30-40 core and 50-60 non-core goods). The findings of this study can be utilized in listing up library goods. Further research should be conducted to develop such tools as guidelines, standards and manuals for space management.",0,http://dx.doi.org/10.3743/KOSIM.2011.28.1.195,http://dx.doi.org/10.3743/KOSIM.2011.28.1.195
ART001541065,한국문헌정보학회지,한국문헌정보학회지,2011,11,문헌정보학,도서관 경제성 평가 연구의 비평적 분석,A Critical Review of Research on the Economic Valuation of Libraries,고영만(성균관대학교);심원식(성균관대학교),"도서관과 도서관 서비스의 가치는 전통적으로 긍정적으로 인식되어 왔다. 도서관 가치의 경제성 측정은 이러한 가치를 보다 구체화시키고 도서관의 다양한 이해관계자들이 공유할 수 있게 되었다는 점에서 유용하다. 본 연구는 도서관 경제성 측정과 관련된 다양한 이론 연구 및 측정 사례를 포괄적으로 정리, 분석함으로써 향후 이 분야 연구의 중요한 토대를 마련하고자 하였다. 이를 위해 국내 18건, 해외 71건 총 89건의 문헌을 추출하였고, 이를 정리, 비교, 분석하였다. 또한 도서관 가치의 계량화와 관련된 제반 문제들을 검토하고 기존에 수행된 도서관 경제성 평가 연구를 체계적으로 분석, 제시하였다. 도서관의 가치 측정과 관련된 연구는 1990년대 중반 공공도서관의 가치에 대한 이론적 탐색 작업으로부터 시작하였다. 2000년대 초반의 경제학적 가치측정 방법을 공공도서관에 적용하기 위한 이론적, 방법론적 검토를 거쳐 2000년대 중반 이후에는 검토된 방법론을 적용하여 실제로 그 가치를 측정하는 연구로 발전하였다. 도서관 경제성 평가와 관련된 제반 연구들을 분석하고 종합한 결과 방법론과 응용의 일관성이 부족하여 유사한 연구가 반복 검증되고 있으며, 평가결과의 비교와 연구결과의 적용 능력을 제한하고 있는 것으로 나타나고 있다.","The value of the library has always been recognized positively. Economic valuation of libraries and their services uses a concrete methodology that enables the quantification of library value and communication of said value among library stakeholders. This paper presents a comprehensive review of literature on economic valuation of the library based on a total of 89 studies conducted over the last quarter-century. Research on library valuation began in the mid-1990's with the formal exploration of the value of public libraries from a theoretical point of view. In the 2000's, various theories and methodologies were reviewed and put into actual measurement studies. The comprehensive review and analysis point to the need for the development of consistent and reliable set of methods, which will facilitate further application of methods and comparison of results.",6,,
ART001541065,정보관리학회지,정보관리학회지,2011,12,문헌정보학,공공도서관 브랜드 강화를 위한 영어장서 독서프로그램 모형 개발 연구,Developing English Reading Program Model for Strengthening Public Library Brand,오경묵(숙명여자대학교),"본 연구를 위하여 공공도서관의 경영과 서비스에 영향을 미치는 대학 입시제도의 변화와 국내 사교육시장의 실태를 분석하였다. 분석결과 우리나라에서는 미국, 유럽 등 선진국에서는 사례를 찾아보기 어려운 다양한 경쟁적 요소가 도서관서비스 시장에 존재하고 있음이 밝혀졌다. 이들은 도서관 입장에서 보면, 소속된 지역과 업무현장에서 자연스럽게 경쟁관계가 성립되어 상호 조직의 발전이 제한될 수 밖에 없으며, 결국 도서관 마케팅 측면에서 새로운 관계 정립이 필요하다. 도서관의 ‘영어도서관프로그램’을 새로운 서비스 확장 사업으로써, 마케팅레버리지(marketing leverage)로 활용하여 도서관이 공공기관으로서의 단단한 입지와 도서관서비스 품질에 대한 만족도를 한층 더 높일 수 있도록 도서관 2곳을 선택하여 장서개발과 프로그램 운영 경험을 통해 모형을 고안, 제시하였다.","The changes of university entrance system which is affecting public library management and services, and current situation of private education market were analyzed for this study. It was revealed that we have several competitive forces that determine library service justification in Korean service environment(market) which has not experienced in the developed countries. The elements of private education may drive competition in the book reading service industry. Such elements effectuate serious problems and discourage library service marketing to the user. For a sustainable competitive advantage, English language collection and reading program model was developed for library marketing strategies(as applying leverage).",5,http://dx.doi.org/10.3743/KOSIM.2011.28.4.221,http://dx.doi.org/10.3743/KOSIM.2011.28.4.221
ART001541065,한국문헌정보학회지,한국문헌정보학회지,2011,2,문헌정보학,학교도서관 평가체제 개선방안에 관한 연구,A Study on Improving the Evaluation System of School Libraries in Korea,변우열(공주대학교);이병기(공주대학교);김성준(이리여자고등학교),"이 연구는 학교도서관 평가체제의 개선방안을 제시하기 위한 목적으로 수행되었다. 이를 위해 학교도서관의 경영개선이라는 평가의 본질적 측면과 도서관정보정책위원회의 학교도서관 평가체제 분석과정에서 제기된 문제를 바탕으로 평가체제 개선을 위한 주요 쟁점을 도출하였다. 도출된 쟁점은 평가주관기관, 평가목적, 평가대상 선정, 평가주기, 평가시스템, 평가결과의 활용방안이다. 이 쟁점들에 대해서 설문조사와 전문가 자문을 통해 효과적인 대안을 선정하였고, 그 결과를 종합하여 ‘시·도교육청 자체평가 모형’을 학교도서관 평가체제 개선안으로 제시하였다. 제안된 평가체제는 학교도서관 평가에 대한 시·도교육청의 자율성과 책무성을 강화하도록 하였으며, 평가결과가 학교도서관에 대한 구체적인 행·재정적 조치와 연계되도록 활용방안을 제시하였다.","The purpose of this study is to improve the evaluation system of school libraries in Korea. Major issues to improve the evaluation system were identified through school library evaluations and an analysis of the existing evaluation system of the Committee on Library and Information Policy. The issues include evaluation organizations, purposes of evaluation, selection of objects, evaluation period length, systems of evaluation, and ways to receive results. Alternatives for improving the evaluation system were selected through surveys and professional consultation. Finally this study proposed a more effective evaluation system which emphasizes the self-regulation and responsibility of provincial education offices in Korea.",7,,
ART001541065,한국문헌정보학회지,한국문헌정보학회지,2011,5,문헌정보학,대학도서관 관계 법규 제정에 관한 고찰,A Research on the Establishment of Laws and Regulations for Academic Libraries,곽동철(청주대학교),"이 연구의 목적은 대학도서관이 대학 내에서 지식정보자원의 수집·관리·유통을 통해 대학 교육의 내실화와 연구경쟁력 강화를 위한 핵심시설로서 운영될 수 있도록 법적 또는 제도적 기반을 마련하고자 하는 것이다. 현행 도서관법은 관종별 도서관의 관점에서 보면 공공도서관과 국립중앙도서관에 국한되어 대학도서관, 전문도서관, 학교도서관에 대해서는 선언적인 내용만을 담고 있다. 이에 따라 이 연구에서는 학교도서관진흥법의 경우에서와 같이 세부적으로 대학도서관 관계 법규의 변화 추이를 살펴보고, 대학도서관진흥법 발의 및 제정 과정을 조사·분석하며, 나아가 대학도서관진흥법의 제정 방향을 제시하고자 한다.","The purpose of this study is to establish the legal or institutional bases of academic libraries as the core facility which helps strengthen the capabilities of education and research by collecting, managing and providing knowledge resources for universities in Korea. The present ‘Library Law’ largely focuses on public libraries and the National Central Library, and deals with academic libraries, special libraries and school libraries in a very limited sense. Therefore, in this research the changes in the laws and regulations related to academic libraries are examined, and the process of proposing and legislating ‘The Academic Library Promotion Act’ is analyzed. Finally, how to proceed to actually legislate ‘The Academic Library Promotion Act’ is suggested.",3,,
ART001541065,한국문헌정보학회지,한국문헌정보학회지,2011,8,문헌정보학,학교도서관 평가지표 개선방안에 관한 연구,A Study on the Improvement of Evaluation Indicators of School Libraries in Korea,김성준(이리여자고등학교),"이 연구는 전국 학교도서관을 동시평가하기 위한 객관적이며 정량적인 평가지표를 개발하기 위한 목적을 지니고 있다. 이를 위해 학교도서관 평가지표와 관련된 국내외의 7개 선행연구를 분석하여 일반성을 갖춘 평가지표를 추출하고, 추출된 평가지표를 계량화 가능성, 객관성, 자료확보 용이성에 따라 타당성을 검증하여 평가지표 초안을 개발하였다. 그리고 도서관정보정책위원회에서 적용한 학교도서관 평가지표에 대한 타당성을 조사하여 타당성이 부족한 평가기준과 척도를 수정·보완하고, 신규지표에 대한 평가기준을 개발하였다. 평가배점은 평가지표에 대한 사서교사와 전문가의 중요도 조사, 도서관정보정책위원회 평가지표의 배점체계에 대한 분석, 전문가의 집중검토 과정을 거쳐 설정하였다. 이상의 과정을 거쳐 경영일반, 장서, 시설·설비, 인적자원, 이용, 교육의 6개 영역과 30개 지표로 구성된 학교도서관 평가지표 개선안을 제안하였다.","The purpose of this study is to develop the evaluation indicators of school libraries in Korea. To do this, the indicators were extracted from an analysis of seven foregoing studies. The draft of evaluation indicators was made after reviewing the validity of each indicator according to the criteria: quantifiability, objectivity and possibility of obtaining evaluation materials. The feasibility of the standards and measures used by the Committee on Library and Information Policy was examined to improve the validity of new indicators. To decide the distribution of marks for evaluations, the opinions of teacher librarians and professionals on the importance of indicators was surveyed, the evaluation indicators used by the Committee on Library and Information Policy were analyzed, and an intensive review was done by professionals. A draft of an evaluation index with thirty indicators in six categories is proposed.",10,,
ART001541065,한국비블리아학회지,한국비블리아학회지,2011,9,문헌정보학,지역대표도서관 중심의 공동보존도서관 설립 방안에 관한 연구,A Study on the Establishment Plan for the Cooperative Repository Libraries Based on Regional Central Libraries,신지연(중앙대학교);김유승(중앙대학교),"본 연구는 『도서관법』을 통해 지역도서관 지원․협력사업과 자료수집 및 보존업무를 부여받고 있는 지역대표도서관에 공동보존도서관 설립을 제안하고 설립·운영 방안을 논의하는 데 목적이 있다. 공동보존도서관과 지역대표도서관에 관한 문헌연구를 통해 개념과 유형을 파악하고, 권역별 협력체계를 바탕으로 운영 중인 미국 공동보존도서관 사례들을 분석한다. 또한 지역대표도서관을 대상으로 한 설문조사를 통해, 지역대표도서관의 자료보존 업무를 위한 조직, 인력, 예산, 보존공간 등의 필요성과 부재를 분석하고, 지역도서관 자료의 이관 및 보존이 이루어지지 않고 있음을 확인한다. 이에 본 연구는 공동보존도서관의 건립 및 운영을 위한 중앙정부의 재정지원을 전제로, 공동보존도서관 이관자료 선정 및 소유권은 참여도서관이, 공동보존도서관의 운영권은 지역대표도서관이 나누어 갖는 모형을 제시하며, 공동보존도서관의 이용과 서비스에 있어 참여도서관 간의 공동이용을 보장하고, 나아가 지역사회로까지 개방해 나갈 것을 제안한다.","The study aims at discussing issues concerning the establishment of the cooperative repository libraries based on regional central libraries which not only support various types of regional libraries and conduct cooperative businesses with them, but also are responsible for collecting and preserving library materials. The study analyzes concepts and types of cooperative repository libraries by literature review and explores cooperative repository libraries in the United States. Futhermore, it conducts a survey and finds that the regional central libraries do not perform their preservation functions, due to the lack of their manpower and budget. As a result, the study provides an establishment plan for cooperative repository libraries which participant libraries hold ownership of transferred materials and regional central libraries own the right of management. Also, it suggests to expand cooperative repository libraries' service coverage from participants to regional communities.",17,,
ART001541065,한국비블리아학회지,한국비블리아학회지,2011,12,문헌정보학,학교도서관의 지역사회 개방을 위한 평가 지표 개발에 대한 연구,A Study on Developing Evaluation Indicators for School Library Opening to Local Community,이병기(공주대학교);송기호(공주대학교),"본 연구의 목적은 단위 학교에서 학교도서관의 지역사회 개방에 필요한 기본 여건을 자체적으로 판단할 수 있는 평가 지표를 제공하는 것이다. 학교도서관의 지역사회 개방은 학습공동체 형성에 기여할 수 있는 중요한 운영 전략이다. 그러나 학교도서관의 운영 자원과 지원 체제는 지역사회 개방을 위한 충분한 조건을 갖추고 있지 못한 실정이다. 지역사회 개방 경험을 가진 사서교사들은 주요 운영 자원 중에서 사서교사 배치를 가장 중요한 성공 요인으로 지적하였다. 그리고 안정적이고 체계적인 서비스 제공을 위한 인건비 확보, 지역주민의 접근성을 보장할 수 있는 시설과 자료의 확보가 중요하다고 보았다. 마지막으로 학교도서관의 교육적 역할 가운데서 지역사회에 제공하기에 가장 적합한 것은 독서 프로그램인 것으로 나타났다.","The purpose of this study is to provide self-evaluation indicators that each school could judge on its basic conditions for the school library opening to local community. School library opening to local community is one of the significantly operational strategies to contribute to the development of the learning community. But the school library has insufficient resources and support system for their local services. According to the survey teacher librarians who have the experience for their school library opening to local community have considered of deploying teacher librarian as the most important factor. And they asserted emphatically that school library would secure personnel expenses and obtain facilities and resources to provide the stable and systematic service. Also among the school library’s educational activities, reading education is considered the most suitable program for the community.",4,,
ART001541065,한국도서관·정보학회지,한국도서관·정보학회지,2011,12,문헌정보학,서울시 기초자치단체별 공공도서관 운영 현황 비교 연구,A Study on the Comparison of the Operation of Public Libraries Among Local Governments in Seoul,김영석(명지대학교),"본 연구는 국내외적으로 우리나라를 대표하는 도시인 서울을 선정하여 기초자치단체의 재정자립도와 공공도서관 건립·운영 사이에 어떤 상관관계가 있는지 조사·분석하였다. 조사 결과 기초자치단체의 재정자립도와 공공도서관 건립·운영사이에는 역상관관계가 있는 것으로 드러났다. 즉, 일반적으로 예상되는 것과는 다르게 대체로 재정자립도가 낮은 자치단체가 오히려 더 많은 공공도서관을 건립․운영하고 있으며, 도서관 예산도 더 많이 배정하고 있는 것으로 밝혀졌다. 결론적으로 서울시의 경우 재정자립도가 낮은 자치구가 공공도서관 건립․운영에 더 많은 관심을 보이고 있다고 하겠다.","This study examined whether there is a correlation between the degree of the financial independence and the establishment and operation of public libraries in 25 local governments in Seoul. It was revealed that there is an inverse correlation between them. According to the results, differently than expected, the local governments with low degree of financial independence generally built and operate more public libraries and assign more library budgets than the local governments with high degree of financial independence. It can be concluded that the local governments with low degree of financial independence show more interest in building and operating public libraries.",2,http://dx.doi.org/10.16981/kliss.42.4.201112.311,http://dx.doi.org/10.16981/kliss.42.4.201112.311
ART001541065,Journal of Information Science Theory and Practice,Journal of Information Science Theory and Practice,2011,10,문헌정보학,대학도서관 웹사이트 분석을 통한 도서관 2.0 기반 서비스 운영실태 분석,A Study on the State of the Service-based Library 2.0 Through Web Site Analysis of Korean University Libraries,노동조(상명대학교);민숙희(상명대학교),"본 연구는 국내 179개 4년제 대학 전체를 대상으로 도서관 웹사이트 분석을 통하여 도서관 2.0 기반 서비스의 운영 현황과 실태를 비교분석하였다. 본 연구의 결과는 다음과 같다. 첫째, 대학도서관에서 도서관 2.0 기반 서비스로 가장 많이 제공하는 서비스의 형태는 ① 이용자 서평, ② RSS, ③ 태그, 태그 크라우드, ④ 모바일 앱, ⑤ Facet 기능, ⑥ Open API의 순이다. 둘째, 도서관 2.0 기반 서비스를 가장 많이 제공하는 도서관은 서울대학교 중앙도서관, 전주대학교 중앙도서관, 한국기술교육대학교 다산정보관의 순이며, 5개 이상 9개 이하로 제공하는 기관이 31개 기관, 4개 이하로 제공하는 기관이 145개 기관으로 나타났다. 셋째, 대학도서관의 도서관 2.0 기반 서비스는 9개 항목(이용자 서평, RSS, 모바일 앱, Facet 기능, 블로그, 트위터, 개인화서비스, 소장위치 문자전송, 페이스 북)에서 국공립대학교가 사립대학교보다 운영비율이 높았고, 나머지 6개 항목에서는 사립대학교가 국공립대학교보다 운영 비율이 높았다.","The purpose of this study is to determine the progress of the implementation of the Service- based Library 2.0 in Korean university libraries. We assess the Service-based Library 2.0 based on the web site analysis of 179 different Korean university libraries. Highlights of our survey include:(1) The most accessed features of the Service-based Library 2.0, were the ‘Book Review', ‘RSS', ‘Tag & Tagging', ‘Mobile App', ‘Facet' and ‘Open API’. (2) Among 179 libraries, of the 16 different services offered by the Service-based Library 2.0, 145 libraries opted for 4 or fewer services offered through the Service, 3 libraries opted for 5-9 services and 3 libraries availed themselves of 10 or more services. (3) More national university libraries than private libraries are implementing Service-based Library 2.0, including such services as ‘Book Review', ‘RSS', ‘Mobile App', ‘ Facet', ‘Blog', ‘Twitter', ‘Personnel service', ‘SMS', ‘Facebook'.",6,,
ART001541065,한국문헌정보학회지,한국문헌정보학회지,2011,2,문헌정보학,도서관용품 분류체계 개발에 관한 연구,A Study on Developing the Classification Scheme of Library Goods,노영희(건국대학교);안인자(동원대학교);박미영(서울여자대학교);정현태(도서관연구소),"최근 도서관 건축 및 리모델링이 많아지고, 전국의 공공도서관수도 최근 2년간 100여개 이상 증가하는 상황에서 도서관용품에 대한 관심과 수요가 증가하고 있다. 본 연구에서는 도서관용품에 대한 정보제공과 원활한 유통을 위한 기초 연구단계로서 도서관용품에 대한 정의를 명확히 내리고자 하였으며, 이를 기반으로 도서관용품 분류체계를 개발하고자 하였다. 본 연구에서는 도서관용품(Library Goods)은 도서관자료의 수집, 정리, 서비스 등의 활동을 효과적으로 수행하기 위해 요구되는 모든 물품으로 정의를 내리고, 크게 비품 (비소모품)과 소모품으로 구분하였다. 도서관비품(library equipment)은 근본적인 동일성과 일정기간 이상의 유용성을 보유하고 있는 비소모품적 성질의 도서관용 각종 가구, 기기 및 기구 등의 품목을 말하고, 도서관소모품(library supplies)은 도서관에서 도서관자료의 정리 및 보수 등을 위해 사용되는 것으로, 쓰는 대로 닳거나 줄어들어 없어지거나 못 쓰게 되는 물품을 말한다. 위의 정의를 기반으로 도서관용품 분류체계를 개발하였다. 즉 도서관비품을 가구와 도서관시스템솔루션, 컴퓨터 및 멀티미디어기기로, 소모품을 도서관 정리 및 보수용품, 사인시스템, 그리고 기타용품으로 구분하였으며, 최종적으로 6개 영역 117개의 용품을 제시하였다.","Recently, with a high demand for the construction and remodeling of libraries, and the rapid increase in the number of libraries during the last two years, the concern and need for library goods is also increasing sharply. The purpose of this study is to develop a new classification scheme of library goods by clarifying the terminology which could provide an accurate information on library goods and allow for their smooth circulation.
In this study, library goods are defined as all kinds of products required for effectively collecting, organizing and providing services with library materials, and classified into library equipments and library supplies. The term, library equipment is principally used for those things that do not wear out within a certain time period, such as furniture and machinery. Library supplies refer to those things that are expendable.
As the terminology is clarified, the classification scheme can be further refined. Library equipment, for example, can be classified as furniture, library system solutions, and computers and multi-media tools. Library supplies can be classified into library organization and repair supplies, sign systems, and miscellaneous articles. Finally, six major categories which include 117 different items are presented.",2,,
ART001541065,Journal of Information Science Theory and Practice,Journal of Information Science Theory and Practice,2011,7,문헌정보학,도서관용품 권장기준과 관리지침 개발에 관한 연구,A Study on Developing the Recommended Standards and Management Guidelines of Library Goods,노영희(건국대학교);안인자(동원대학교);박미영(서울여자대학교),"본 연구에서는 도서관 현장의 용품 구매 및 관리업무의 효율화, 물품관리예산의 절감, 친환경적이고 디지털 친화적인 도서관용품의 발전 도모, 도서관용품 규격에 대한 표준적인 지침을 마련하기 위하여 도서관용품 권장기준과 관리지침을 개발하고자 하였다. 연구결과, 도서관용품을 6개 영역 117개의 용품으로 구분하여 각 용품에 대한 권장기준과 관리지침을 개발하였으며, 각 기준과 지침을 제공할 규격표 항목을 결정하여 통일된 표를 작성하였다. 규격표 항목은 각 용품명, 용품분류코드, 나라장터 물품분류번호, 각 용품에 관한 ‘정의’, ‘사용범위 및 용도’, ‘용품규격’, ‘종류와 치수’, ‘구조’, ‘비치장소’, ‘관리요령’, ‘비고’의 총 11개 항목이다. 본 연구가 도서관관련 법령, 도서관기준, 도서관편람에 반영되어 국가적인 차원에서의 도서관용품 표준화가 이루어질 수 있기를 바란다.","This research tries to develop standards of library goods and managerial guidance. It is developed to make buying and managing library goods efficient in promoting environmental and digital-friendly library, and to set a standard guidance of library goods. The research divides 117 library goods into 6 categories, and develops a table of recommended standard and managerial guidance of library goods. The table has 11 indicators of information, which includes the name of each library goods, classification code, identification number of ‘Narajangteo', definitions of the goods, purpose and usage, type and size, structure, place to install, goods management, and note. The research hopes to be reflected in library related laws, standards, and manuals, and finally to standardize library goods in the national level.",1,,
ART001541065,정보관리학회지,정보관리학회지,2011,12,문헌정보학,도서관 3.0 기반 서비스에 대한 대학도서관 사서의 인식에 관한 연구,A Study of the Awareness Focusing on the Library 3.0 for the Academic Librarians,노동조(상명대학교);조철현(성균관대학교),"본 연구는 국내 대학도서관 사서 326명을 대상으로 설문조사를 통하여 도서관 3.0 서비스에 대한 인지도 및 향후 유용성 정도, 대응전략 등에 대하여 알아보았다. 본 연구의 결과, 도서관 3.0 서비스에 대한 인지도는 ① 모바일 도서관, ② 시멘틱 검색, ③ 인공지능, ④ 클라우드 컴퓨팅, ⑤ 온톨로지, ⑥ 링키드 도서관의 순이었다. 도서관 3.0 서비스에 대한 유용성은 ① 모바일 도서관, ② 링키드 도서관, ③ 시멘틱 검색, ④ 클라우드 컴퓨팅, ⑤ 인공지능, ⑥ 온톨로지의 순이었다. 그리고 도서관 3.0 서비스에 대한 인지도가 도서관 경쟁력으로 작용하지 못하고 개인적인 경쟁력으로만 그치는 것으로 나타나 추후 개인의 경쟁력을 조직의 경쟁력으로 끌어올릴 수 있는 방안에 대한 연구가 필요하다.","This study analyzed the level of 326 academic librarians awareness, usability and counter strategies on the Library 3.0. The results revealed the awareness level in the following order: that ① Mobile Library ② Semantic Search ③ AI(Artificial Intelligent) ④ Cloud Computing ⑤ Ontology ⑥ Linked Data. The order of the future usability for the Library 3.0 was ranked ① Mobile Library ② Linked Data ③ Semantic Search ④ Cloud Computing ⑤ AI and ⑥ Ontology. To conclude, the level of awareness and the usability of Library 3.0 were shown to be statistically significant. There are, however, some discrepancies in awareness differ across librarians and regions. Moreover, the level of awareness for the Library 3.0 did influence the library’s organizational performance but the individual librarian’s competences only.",4,http://dx.doi.org/10.3743/KOSIM.2011.28.4.263,http://dx.doi.org/10.3743/KOSIM.2011.28.4.263
ART001541065,한국비블리아학회지,한국비블리아학회지,2011,12,문헌정보학,문화프로그램 운영에 있어서 학교도서관과 공공도서관 사서의 인식 및 선호도 연구,A Study on Librarians' Recognition and Preference for Cultural Programs Between School and Public Libraries,노동조(상명대학교);송유안(상명대학교),"본 연구는 학교도서관과 공공도서관간의 협력 분야 중에서 문화프로그램을 중심으로 사서(사서교사)들의 인식과 선호도를 조사하였다. 본 연구의 결과, 학교도서관과 공공도서관의 사서(사서교사)는 문화프로그램의 중요성을 긍정적으로 인식하고 있으며, 이들이 선호하는 문화프로그램의 유형은 참여형과 체험형이고, 선호하는 홍보수단은 온라인 공간(카페, 클럽, 홈페이지)이었다. 학교도서관과 공공도서관간의 협력사업 운영 시, 효과적으로 활용할 수 있는 방법은 공공도서관 사서의 현장 방문을 통한 프로그램 진행과 개별 학교의 특성에 맞춘 연계프로그램의 참여였다. 협력수준으로는 기관간의 업무협약(MOU) 체결과 담당자간 협조체제를 선호하며, 평가 및 보고 방법은 문화프로그램 참여자의 만족도 조사였다.","This study investigated librarians’ perception and preference of cultural programs in the field of cooperation between school and public libraries. The findings are as follows: 1) Librarians and teacher librarians at school and public libraries perceive the importance of cultural programs in library service. 2) Online space was mostly preferred as a means of PR activities by librarians and teacher librarians at school and public libraries. 3) The preferred methods to cooperate projects between school libraries and public libraries were to implement programs through public librarians' field visiting, and to participate linkage program customized to individual school libraries. 4) Preferred types of cooperation were to sign MOU and to make a cooperative system between school libraries and public libraries.",6,,
ART001541065,Journal of Information Science Theory and Practice,Journal of Information Science Theory and Practice,2011,1,문헌정보학,공공도서관 자원봉사 운영 및 관리에 관한 연구: 광진구립도서관의 사례를 중심으로,A Study on the Volunteer Activity Management of Public Libraries: A Case of Kwangjin Public Library,조찬식(동덕여자대학교),"공공도서관 자원봉사가 점점 확대되고 그 중요성이 커지는 현실이다. 이에 본 연구는 공공도서관 자원봉사의 운영 및 관리의 중요성을 바탕으로, 광진구립도서관의 사례를 자원봉사 기획부문, 자원봉사자 관리부문, 자원봉사 행정부문으로 나누어 조사하였다. 이를 위하여 기존 연구를 이론적 바탕으로 광진구립도서관의 해당 사례들을 심층 조사하고, 공공도서관에서 자원봉사에 관한 의미를 찾아보고 분석하였다. 본 연구의 조사결과 공공도서관 자원봉사의 운영과 관리는 공공도서관의 업무수행과 운영에 밀접한 영향을 주는 것으로 분석되었다.","As the volunteer activity has become universal, volunteer activities of public libraries have also grown both quantitatively and qualitatively. In this context, this in-depth case study builds a theoretical background on the volunteer activity of public libraries and examines the volunteer activity management of Kwangjin Public Library including its planning, personal management and administration. By so doing, this study aims at enhancing our understanding on the volunteer activity management of public libraries.",1,,
